"Track No.","Track Name",Artists,Genres,Popularity,Valence,Danceability,Energy,Liveness,Instrumentalness,Loudness,Speechiness,Acousticness,Tempo,Duration_ms
142,"Flash React",Batu,"art pop/experimental pop/fluxwork/future funk/hauntology/outsider house/vaporwave",20,0.236,0.739,0.686,0.107,0.876,12.282,0.066,0.00173,149.995,268520
143,"America - Terrence Dixon Minimal Detroit Mix","Efdemin/Terrence Dixon","bass music/fluxwork/future garage/mandible/microhouse/outsider house",38,0.345,0.745,0.284,0.181,0.955,22.374,0.106,0.893,119.992,422537
144,"I'm Interesting, Cheerful & Sociable",Errorsmith,"deep house/float house/fluxwork/future garage/lo-fi house/microhouse/outsider house",25,0.304,0.756,0.654,0.0876,0.711,10.211,0.0513,0.000251,125.998,297410
145,Daysdays,Moomin,"fluxwork/mandible/outsider house",48,0.56,0.809,0.653,0.059,0.936,12.925,0.0659,0.0782,119.984,400350
146,"Midnight in Peckham","Chaos In The CBD","chicago house/deep house/deep soul house/detroit techno/dub techno/float house/microhouse/minimal tech house/minimal techno/outsider house/tech house/techno",50,0.523,0.639,0.676,0.121,0.906,16.293,0.0388,0.716,118.003,420919
147,Static,"Forest Drive West","outsider house",20,0.271,0.71,0.785,0.0931,0.925,6.455,0.0447,0.00118,127.035,490898
148,Crisis,"Jam City","fluxwork/mandible/outsider house",18,0.319,0.354,0.425,0.091,0.593,10.168,0.0458,0.0237,82.887,255316
149,"Beneath Two Moons",Hodge,"acousmatic/ambient/art pop/compositional ambient/dark jazz/drone/experimental/fluxwork/fourth world/freak folk/mandible/musique concrete/outsider house/sound art/warm drone",36,0.436,0.681,0.653,0.147,0.844,13.786,0.0463,0.000393,123.001,349710
150,"What You Call a Life","Christoph De Babalon","mandible/minimal dub/outsider house",17,0.635,0.524,0.867,0.149,0.923,9.547,0.0496,0.0038,129.834,300267
151,"UK74R1512110 - Mixed","Aleksi Perälä","ambient/art pop/art rock/bass music/chamber psych/chillwave/compositional ambient/dream pop/drone/electronic/escape room/experimental/experimental pop/experimental rock/fluxwork/fourth world/freak folk/hauntology/indie r&b/indietronica/intelligent dance music/mandible/microhouse/neo-psychedelic/noise pop/noise rock/outsider house/post-rock/vaporwave/wonky",37,0.662,0.639,0.739,0.164,0.792,10.709,0.037,0.0153,132.386,191920
152,Spiral,Rabit,"ambient/art pop/chamber psych/drone/experimental pop/fluxwork/fourth world/freak folk/mandible/outsider house",19,0.0753,0.333,0.198,0.279,0.727,21.178,0.0972,0.711,199.85,222338
153,Revenge,"The Maghreban/Rutendo Machiridza",mandible,29,0.37,0.521,0.711,0.368,0.0055,9.442,0.0594,0.0542,129.998,348003
154,"River Red Gum",Acronym,"detroit techno/mandible/minimal dub/outsider house/techno",21,0.0395,0.648,0.625,0.348,0.928,15.239,0.0477,0.764,125.009,505699
155,"Groove's No Zone","Beau Wanzer","outsider house",11,0.187,0.695,0.794,0.111,0.912,7.969,0.029,0.000732,127.635,249135
156,"Carbon 12",Jlin,"bass music/dubstep/future garage/outsider house",32,0.392,0.727,0.567,0.0728,0.862,11.208,0.0743,0.03,157.011,302867
157,Tar,"Lucrecia Dalt","abstract/acid house/ambient/art pop/bass music/british experimental/dark jazz/detroit techno/drill and bass/drone/dub techno/electro/electronic/experimental/experimental rock/fluxwork/fourth world/glitch/industrial/intelligent dance music/mandible/microhouse/minimal techno/ninja/outsider house/techno/trip hop/vaporwave/wonky",26,0.669,0.8,0.357,0.106,0.748,20.384,0.0308,0.561,108.981,280523
158,"Timelapse (Walrus) - Mixed","Oliver Coates","acid house/broken beat/chicago house/deep house/deep soul house/detroit techno/electro/float house/minimal tech house/outsider house/techno",41,0.718,0.743,0.995,0.0873,0.9,5.745,0.053,0.606,120.46,123440
159,"Megatrance 2",Voiski,"float house/fluxwork/lo-fi house/outsider house",18,0.521,0.527,0.919,0.107,0.911,9.986,0.0371,0.00205,129.995,401162
160,"Thought Has Wings",Ssaliva,"dub techno/float house/fluxwork/lo-fi house/mandible/microhouse/outsider house",28,0.182,0.546,0.802,0.149,0.723,7.938,0.0309,0.351,128.974,169504
161,"Black Endlessness","Delta Funktionen","art pop/dub techno/float house/fluxwork/fourth world/mandible/microhouse/outsider house/vaporwave",21,0.465,0.656,0.641,0.0923,0.48,9.308,0.0368,0.000124,123.003,511758
162,Midwestdr660soup,Xamiga,"art pop/bass music/detroit techno/dub techno/electronic/escape room/experimental pop/float house/fluxwork/fourth world/future garage/hauntology/indie r&b/indietronica/intelligent dance music/mandible/microhouse/minimal techno/ninja/outsider house/techno/vaporwave/wonky",1,0.275,0.584,0.716,0.0848,0.153,9.463,0.0305,0.146,120.008,301227
163,bb,"Hav Lyfe","float house/fluxwork/lo-fi house/mandible/outsider house",0,0.208,0.526,0.603,0.16,0.92,8.248,0.0334,0.112,94.604,201143
164,"Back to Phalon",Outboxx,"acid house/chicago house/detroit techno/dub techno/electro/electroclash/float house/intelligent dance music/microhouse/minimal techno/outsider house/tech house/techno",11,0.219,0.685,0.663,0.11,0.644,9.134,0.0416,0.377,109.997,286822
165,"Retina Dreams","808 Mate","ambient/art pop/bass music/chamber psych/chillwave/dark jazz/detroit techno/dub techno/electronic/escape room/experimental pop/float house/fluxwork/fourth world/future garage/indie r&b/indietronica/intelligent dance music/mandible/microhouse/minimal techno/outsider house/techno/vaporwave/wonky",3,0.133,0.538,0.574,0.102,0.903,16.546,0.0631,0.00147,114.59,455000
166,"Feed the Enemy","Mutant Beat Dance/Tyler Pope/Pat Mahoney","acid house/bass music/detroit techno/dub techno/electro/float house/fluxwork/future garage/mandible/microhouse/minimal dub/minimal tech house/minimal techno/outsider house/tech house/techno/uk garage",13,0.827,0.708,0.625,0.0814,0.827,10.946,0.0367,0.00807,146.946,294943
167,Anti-Meme,Gobby,"acid house/chicago house/detroit techno/drill and bass/dub techno/electro/float house/fluxwork/intelligent dance music/microhouse/minimal techno/outsider house/techno",14,0.638,0.576,0.733,0.455,0.023,10.435,0.28,0.12,169.451,138547
168,"Roomland - Youandewan Remix","Gerry Read/Youandewan","ambient/art pop/bass music/chamber psych/chillwave/drone/escape room/experimental/experimental pop/fluxwork/fourth world/freak folk/gauze pop/grave wave/hauntology/indie r&b/intelligent dance music/mandible/microhouse/neo-psychedelic/noise pop/outsider house/vaporwave/witch house",16,0.27,0.763,0.597,0.292,0.902,12.577,0.0507,0.476,130.663,192827
169,"The Melody - Henrik Schwarz Remix","Carl Craig/Francesco Tristano/Les Siècles/François-Xavier Roth/Henrik Schwarz","lo-fi house/outsider house",37,0.488,0.724,0.491,0.12,0.9,14.257,0.0389,0.15,122.963,461680
170,"Wetsuit Women","Wanda Group","float house/fluxwork/lo-fi house/microhouse/outsider house",0,0.0564,0.436,0.69,0.387,0.144,10.53,0.338,0.418,124.127,588440
171,...Math,"Fhloston Paradigm","art pop/detroit techno/dub techno/float house/fluxwork/mandible/microhouse/minimal techno/outsider house",7,0.0393,0.26,0.575,0.307,0.948,10.862,0.0426,0.354,91.357,270250
172,A&E,"Inga Copeland","float house/fluxwork/mandible/outsider house",19,0.765,0.695,0.747,0.11,0.000845,7.81,0.0455,0.0291,126.972,270302
173,"Measure 2 Measure","KMFH/Kyle Hall","bass music/detroit techno/dub techno/float house/microhouse/minimal dub/minimal techno/outsider house/tech house/techno",18,0.961,0.715,0.983,0.0723,0.837,8.902,0.0582,0.000145,119.978,402272
174,"Time Paint",Fuewa,"detroit techno/dub techno/float house/fluxwork/mandible/microhouse/minimal dub/minimal tech house/minimal techno/outsider house/tech house/techno",1,0.158,0.39,0.666,0.0833,0.914,13.972,0.213,0.396,109.987,442000
175,Sportex,ΔΔ,"art pop/bass music/electronic/float house/fluxwork/future garage/intelligent dance music/mandible/microhouse/minimal techno/outsider house",0,0.281,0.81,0.596,0.129,0.588,15.75,0.0898,0.000529,130.989,336448
176,Kaksi,Ukkonen,"bass music/fluxwork/mandible/outsider house",43,0.289,0.597,0.139,0.0847,0.897,26.804,0.0435,0.248,120.003,419120
177,"African Rhythms",Bookworms,"float house/outsider house",8,0.635,0.761,0.921,0.323,0.914,6.951,0.104,0.0571,128.039,533693
178,"Mapping Ancient Territory with Blown off Fingers",AyGeeTee,"acid house/chicago house/deep house/detroit techno/dub techno/electro/float house/fluxwork/intelligent dance music/microhouse/minimal techno/outsider house/techno",0,0.0624,0.318,0.826,0.158,0.904,7.927,0.0872,0.793,99.881,231879
179,"Time Castle",Inhalants,"float house/fluxwork/microhouse/outsider house",0,0.547,0.466,0.597,0.141,0.778,15.728,0.0352,0.000845,117.011,127801
180,"Mispent Years - Original Mix",Schatrax,"fluxwork/outsider house",17,0.534,0.731,0.676,0.0455,0.941,10.917,0.0467,0.0267,125.901,293500
181,"Samantha's Vacation","Samantha Vacation","bass music/dub techno/fluxwork/mandible/microhouse/outsider house",3,0.229,0.738,0.545,0.0707,0.911,10.866,0.0443,0.034,147.023,573188
182,Scope,"Tuff Sherm","outsider house",6,0.42,0.825,0.818,0.0966,0.781,8.506,0.0448,0.00433,118.002,300097
183,"To An End - Original",Erdbeerschnitzel,"float house/fluxwork/outsider house",20,0.697,0.871,0.644,0.101,0.795,6.643,0.211,0.00291,108.003,508754
184,"Waxwork - CP Mix","DJ Harlow","bass music/float house/fluxwork/microhouse/outsider house",2,0.088,0.771,0.946,0.462,0.878,10.041,0.218,0.00148,132.857,407613
185,"Audio Track 01","Delroy Edwards/Dean Blunt","bass music/broken beat/detroit techno/drum and bass/dub techno/dubstep/electro/float house/fluxwork/future garage/intelligent dance music/microhouse/minimal tech house/minimal techno/outsider house/tech house/techno/uk garage/wonky",29,0.428,0.319,0.585,0.265,0.887,7.911,0.0764,0.43,143.562,166636
186,"Bank 3",Terekke,"acid house/chicago house/deep house/deep soul house/detroit techno/electro/float house/minimal tech house/outsider house/tech house/techno",37,0.271,0.904,0.646,0.0747,0.774,7.615,0.239,0.0162,113.984,501062
187,"Cubist Camouflage","Huerco S.","dub techno/float house/mandible/minimal dub/outsider house",30,0.727,0.441,0.244,0.105,0.944,17.925,0.0343,0.978,121.329,160707
188,N.E.W.,"Actress/London Contemporary Orchestra","outsider house",31,0.108,0.168,0.42,0.0848,0.00446,9.811,0.0338,0.894,79.244,254894
189,"Shiba Inu Dub",Patricia,"float house/fluxwork/mandible/microhouse/outsider house",37,0.537,0.93,0.721,0.102,0.918,10.184,0.208,0.359,119.99,447097
190,"Elements of Houz Music",Legowelt,"bass music/float house/fluxwork/future garage/minimal dub/outsider house",34,0.171,0.702,0.614,0.356,0.868,9.245,0.188,0.00477,122.008,339779
191,"New Romantic","Andy Stott","bass music/float house/fluxwork/future garage/microhouse/minimal techno/outsider house/substep/wonky",43,0.0635,0.706,0.625,0.0816,0.687,9.941,0.0355,0.0512,99.979,339460
192,Careless,Blawan,"ambient/art pop/drone/fluxwork/fourth world/mandible/outsider house/sound art/vaporwave",33,0.52,0.806,0.676,0.127,0.815,9.396,0.127,0.115,128.013,362143
193,"Black Sea",Drexciya,"chinese electronic/escape room/fluxwork/mandible/outsider house",27,0.745,0.721,0.865,0.0941,0.929,7.673,0.0591,0.371,137.985,381829
194,Moontalk,"Laurel Halo","outsider house",33,0.811,0.813,0.659,0.604,0.0936,10.892,0.0473,0.137,119.988,264612
195,DISCOTAG,"Florian Kupfer","ambient/art pop/chamber psych/chillwave/compositional ambient/drift/drone/dub techno/experimental pop/fluxwork/fourth world/freak folk/hauntology/intelligent dance music/mandible/microhouse/minimal techno/outsider house/sound art/vaporwave/warm drone",19,0.4,0.805,0.601,0.105,0.522,12.309,0.0544,0.00241,118.999,457446
196,"Baikal Acid",Khotin,"ambient/art pop/compositional ambient/dark jazz/detroit techno/drone/dub techno/electronic/experimental/fluxwork/fourth world/freak folk/intelligent dance music/mandible/microhouse/minimal techno/outsider house/sound art/warm drone",28,0.185,0.737,0.903,0.199,0.818,8.074,0.0443,0.0186,117.484,371815
197,"Heat 1","Shinichi Atobe","bass music/drone/dub techno/fluxwork/hauntology/intelligent dance music/mandible/microhouse/outsider house",33,0.707,0.805,0.764,0.102,0.937,10.983,0.0796,0.459,122.008,598071
198,Rush/Tinder,Varg,"art pop/chamber psych/detroit techno/electro/electronic/float house/fluxwork/mandible/microhouse/minimal techno/outsider house",23,0.0521,0.586,0.693,0.11,0.822,11.09,0.0347,0.000118,140.013,363429
199,"I Come By Night",Shed,"fluxwork/mandible/outsider house",21,0.0728,0.698,0.887,0.289,0.698,11.788,0.321,7.84E-5,124.996,360272
200,"Cassandra - Original Mix","Donato Dozzy","art pop/bass music/escape room/finnish electronic/fluxwork/mandible/outsider house",32,0.642,0.811,0.675,0.0755,0.87,11.423,0.0719,0.027,123.993,449032
201,"Session Add","Skee Mask","Genres not available",40,0.43,0.765,0.397,0.0975,0.849,11.918,0.0529,0.0371,99.994,380108
202,UE8,"Lee Gamble","Genres not available",15,0.357,0.492,0.546,0.0994,0.91,11.42,0.0953,0.103,179.978,210436
203,"Mad Disrespect","Anthony Naples","Genres not available",27,0.552,0.67,0.862,0.383,0.00158,7.859,0.102,0.23,120.028,342794
204,Sunrays,"The Other People Place","Genres not available",35,0.941,0.92,0.472,0.0657,0.83,11.698,0.224,0.166,126.033,495813
205,"I Neva Seen","Galcher Lustwerk","Genres not available",34,0.594,0.818,0.43,0.0443,0.555,15.635,0.293,0.000961,118.011,293286
206,Hala,Rezzett,"Genres not available",21,0.693,0.617,0.811,0.161,0.927,8.967,0.0478,0.809,121.989,525177
207,Stammer,Raime,"Genres not available",28,0.147,0.816,0.282,0.11,0.861,16.47,0.0359,0.00533,128.994,287547
208,"Servant Garden","Jahiliyya Fields","Genres not available",3,0.0389,0.254,0.333,0.108,0.0066,8.443,0.0367,0.00163,92.932,285987
209,q.e.p.d,"Dj Python","Genres not available",32,0.293,0.791,0.627,0.0939,0.0843,10.84,0.117,0.0269,114.009,358886
210,"Nervous Sex Traffic","Call Super","Genres not available",28,0.126,0.617,0.501,0.141,0.845,14.804,0.0384,0.00517,120.795,542325
211,"Mind Rain",Martyn,"Genres not available",31,0.443,0.63,0.952,0.242,0.874,7.309,0.0523,0.0158,139.995,332306
212,"Thank U 4 Letting Me Be Myself","Omar S","Genres not available",38,0.936,0.811,0.518,0.107,0.787,9.314,0.0591,6.81E-5,122.999,459964
213,SHULULULU,SHXCXCHCXSH,"Genres not available",28,0.0388,0.608,0.427,0.129,0.925,12.978,0.311,0.037,128.076,484219
214,"The Calling",Xosar,"Genres not available",11,0.597,0.642,0.657,0.0795,0.77,10.836,0.044,0.000819,124,333624
215,"Tunnel Stalker","DJ Richard","Genres not available",26,0.469,0.551,0.797,0.112,0.872,10.024,0.112,0.000299,116.974,345188
216,Smokin,Randomer,"Genres not available",33,0.276,0.788,0.955,0.196,0.841,7.823,0.0647,0.000398,130.98,339504
217,"Blue Violet",Djrum,"Genres not available",35,0.135,0.41,0.629,0.13,0.877,11.352,0.0419,0.0239,130.014,520553
218,"Das Expanded, Untitled Riff","Dedekind Cut","Genres not available",27,0.0373,0.175,0.369,0.108,0.917,15.974,0.0384,0.746,130.132,434376
219,"4 Floors of Whores",Tzusing,"Genres not available",35,0.136,0.798,0.779,0.122,0.907,6.374,0.0642,0.0209,114.981,305705
220,Marathon,Svengalisghost,"Genres not available",3,0.336,0.796,0.556,0.132,0.911,10.824,0.0644,0.00685,122.733,274113
221,Saccade,"Steve Hauschildt/Julianna Barwick","Genres not available",37,0.807,0.516,0.449,0.11,0.954,15.192,0.0304,0.29,98.009,249535
222,"Rausch 2",GAS,"Genres not available",36,0.0553,0.315,0.262,0.128,0.599,21.502,0.0396,0.168,110.061,586373
223,"Animal Style","Demdike Stare","Genres not available",27,0.476,0.716,0.49,0.0959,0.639,10.218,0.109,0.000706,140.063,429147
224,Qualm,"Helena Hauff","Genres not available",36,0.0711,0.158,0.172,0.0775,0.00422,14.058,0.0416,0.472,89.116,153325
225,"Love Means Taking Action","Croatian Amor","Genres not available",24,0.0796,0.17,0.687,0.341,0.869,10.297,0.0373,0.158,169.99,270159
226,"AS A.W.O.L","Amnesia Scanner","Genres not available",38,0.484,0.612,0.897,0.457,0.0331,4.6,0.0413,0.0738,103.987,209999
227,knbn2,"Answer Code Request","Genres not available",23,0.653,0.605,0.687,0.105,0.914,12.47,0.0328,0.0322,134.991,227556
228,Search,Surgeon,"Genres not available",26,0.0651,0.736,0.785,0.111,0.915,7.773,0.0807,0.174,128.003,361452
229,"Moiré - Piano & Organ","Jan Jelinek","Genres not available",36,0.194,0.463,0.222,0.0975,0.876,18.379,0.21,0.692,175.732,414440
230,Sunshine,"Claro Intelecto","Genres not available",30,0.162,0.66,0.763,0.186,0.9,9.136,0.0504,0.00138,95.004,362289
231,"Sectional Healing","Peder Mannerfelt","Genres not available",20,0.177,0.554,0.83,0.34,0.876,9.991,0.0566,0.000129,131.138,296693
232,"I'm Trying","Octo Octa","Genres not available",32,0.407,0.791,0.722,0.0856,0.148,11.121,0.144,0.62,124.988,370560
233,"50 CENT","Dean Blunt","Genres not available",36,0.219,0.482,0.52,0.142,0.873,8.216,0.0261,0.629,85.562,155560
234,"Secret Snake - Single Mix",Objekt,"Genres not available",34,0.0384,0.539,0.513,0.34,0.831,10.882,0.0473,0.00502,109.998,372740
235,"Phylyps Trak","Basic Channel","Genres not available",19,0.469,0.609,0.996,0.0898,0.811,7.857,0.049,0.00466,143.906,597560
236,Wheel,"Visible Cloaks","Genres not available",38,0.433,0.436,0.235,0.293,0.678,16.285,0.0427,0.935,120.866,215096
237,"Cascade Effect",Barker,"Genres not available",23,0.212,0.425,0.8,0.0808,0.734,11.419,0.044,0.0595,136.016,417805
238,Peripheral,Eartheater,"Genres not available",29,0.0358,0.276,0.49,0.0859,0.755,14.844,0.0613,0.899,120.172,184169
239,XL,"Steven Julien","Genres not available",17,0.435,0.646,0.646,0.181,0.825,8.283,0.0379,0.0451,119.966,385539
240,"Lost in the Clouds Again","Willie Burns","Genres not available",11,0.0787,0.643,0.912,0.0494,0.789,6.879,0.0432,1.03E-5,125.001,412853
241,Wreck,"Broken English Club","Genres not available",21,0.843,0.674,0.993,0.09,0.685,5.16,0.053,0.000156,125.024,311519
242,"The Throning","Hype Williams","Genres not available",33,0.608,0.617,0.958,0.409,0.885,5.154,0.293,0.0036,177.418,245453
243,Linnaea,Pariah,"Genres not available",26,0.678,0.614,0.417,0.498,0.924,12.66,0.0327,0.835,124.996,423855
244,"Ruff Hysteria","DJ Seinfeld","Genres not available",42,0.817,0.68,0.799,0.0546,0.721,10.274,0.0509,0.0142,119.997,360000
245,"Why Is There a Long Line in Front of the Factory?","Karen Gwyer","Genres not available",19,0.349,0.476,0.618,0.0751,0.538,14.153,0.0637,0.472,136.054,224674
246,Leaves,"Move D/Justin Carter","Genres not available",35,0.402,0.945,0.459,0.0891,0.555,9.606,0.157,0.00916,125.012,594714
247,"Scream in the Night","Two Dogs in a House","Genres not available",6,0.961,0.636,0.871,0.121,0.901,6.96,0.0406,0.2,119.424,357925
248,Insulation,Container,"Genres not available",16,0.117,0.427,0.557,0.177,0.904,11.71,0.0491,0.000507,131.079,172334
249,"Ghosts And All","Sarah Davachi","Genres not available",28,0.0255,0.153,0.271,0.113,0.946,11.376,0.0479,0.79,135.769,512725
250,"Invocation Of Lust","Silent Servant","Genres not available",23,0.0392,0.662,0.706,0.884,0.809,10.121,0.0504,0.0888,115.014,293392
251,"Modern Paranoia","Ron Morelli","Genres not available",12,0.672,0.69,0.741,0.132,0.922,12.152,0.0662,0.585,114.993,328732
252,"Loose Lips","Marcos Cabral","Genres not available",6,0.0969,0.795,0.468,0.0782,0.931,13.357,0.0603,1.97E-5,126.022,474561
253,"I Love It","Matt Karmil","Genres not available",29,0.251,0.856,0.285,0.118,0.965,17.888,0.115,0.824,110.979,244257
254,"Leo/ Mirjam","Betonkust/Palmbomen II","Genres not available",26,0.735,0.651,0.845,0.211,0.843,10.859,0.0302,0.00942,120.006,264947
255,"Untitled B1","Kassem Mosse","Genres not available",18,0.622,0.759,0.487,0.103,0.918,15.076,0.076,0.00587,118.012,375507
256,Blush,"Leon Vynehall","Genres not available",46,0.412,0.631,0.868,0.347,0.0507,6.856,0.347,0.000521,121.996,510813
257,"Scale No Flam - Servito and Cudmore Bass Shift Mix","Gunnar Haslam/Mike Servito/Justin Cudmore","Genres not available",14,0.0691,0.797,0.936,0.0381,0.865,11.407,0.0533,9.41E-5,124.995,464640
258,"The Black Mill Video Tape","Pye Corner Audio","Genres not available",33,0.0394,0.591,0.422,0.0814,0.923,16.877,0.0483,0.375,99.994,309335
259,"Sky Lounge","Project Pablo","Genres not available",41,0.58,0.867,0.714,0.219,0.33,5.495,0.04,0.541,120.288,279801
260,"Adventures In Green Foot Printing","James Ferraro","Genres not available",26,0.966,0.659,0.878,0.181,0.188,1.501,0.0281,0.678,126.934,208000
261,"Feeling Is Law","Torn Hawk","Genres not available",6,0.655,0.63,0.397,0.189,0.846,13.107,0.0307,0.643,100.051,263834
262,02-52-03,"RP Boo","Genres not available",21,0.386,0.743,0.955,0.443,0.887,8.395,0.0857,1.29E-5,149.929,234133
263,"Fully Automated",Vapauteen,"Genres not available",4,0.0966,0.72,0.874,0.41,0.846,8.569,0.0392,0.00755,137.829,431308
264,"Reverse Fall","Phase Fatale","Genres not available",25,0.034,0.709,0.873,0.11,0.874,9.224,0.0541,0.00121,129.982,440670
265,"Down for Your Fantasy","Person Of Interest","Genres not available",8,0.708,0.707,0.809,0.103,0.811,8.347,0.111,0.00965,124.007,354029
266,"In Sex",Hazylujah,"Genres not available",0,0.939,0.874,0.804,0.263,0.0683,8.117,0.195,0.114,124.022,419935
267,"The Feeling When You Walk Away","Yves Tumor","Genres not available",52,0.515,0.572,0.539,0.0846,0.266,12.256,0.0275,0.576,86.048,180000
268,"Voices Near The Hypocentre","Lanark Artefax","Genres not available",28,0.0833,0.125,0.794,0.0944,0.0462,7.395,0.176,0.61,77.799,370870
269,"More of the Same","Vatican Shadow","Genres not available",23,0.534,0.768,0.952,0.132,0.96,11.757,0.0541,0.000225,130.003,344308
270,"I Don't Have a Soul",NGLY,"Genres not available",8,0.472,0.8,0.612,0.152,0.836,10.051,0.0552,0.604,123.002,334024
271,Squeeze,"Gábor Lázár","Genres not available",15,0.461,0.528,0.518,0.095,0.872,11.761,0.158,0.000801,138.775,343537
272,"DNA ☤ ∞","Aisha Devi","Genres not available",28,0.052,0.273,0.266,0.0748,0.455,15.069,0.0417,0.841,120.797,300010
273,"Macau Ferry Terminal","KWC 92","Genres not available",10,0.0466,0.403,0.387,0.114,0.843,19.784,0.0746,0.00216,154.568,265118
274,Weightless,JASSS,"Genres not available",20,0.702,0.672,0.936,0.0933,0.802,8.729,0.0352,0.0591,121.992,405792
275,"Win In The Flat World","Lorenzo Senni","Genres not available",27,0.539,0.686,0.859,0.341,0.836,9.472,0.0835,0.347,170.126,293312
276,"Roll Up That Loud","DJ Rashad/DJ Spinn/Taso","Genres not available",25,0.274,0.582,0.566,0.669,0.105,11.039,0.23,0.00309,160.151,216008
277,"Passagen - Convextion Remix","Achterbahn D'Amour/Convextion","Genres not available",6,0.0682,0.645,0.56,0.0953,0.883,15.057,0.0462,0.00257,119.994,352000
278,Binasu,"Kate NV","Genres not available",19,0.663,0.634,0.698,0.133,0.131,11.224,0.0281,0.49,134.973,358222
279,"God Hour",Babyfather/Micachu,"Genres not available",29,0.658,0.802,0.374,0.0631,0.0552,17.57,0.0594,0.0219,130.633,155780
280,"Fabric of Space",1991,"Genres not available",11,0.57,0.581,0.721,0.138,0.882,9.622,0.0313,0.0645,89.963,243531
281,Sweep,UMFANG,"Genres not available",27,0.336,0.205,0.277,0.107,0.895,22.108,0.0877,0.988,58.995,205751
282,Always,"Steve Summers","Genres not available",5,0.19,0.759,0.586,0.102,0.909,15.546,0.0448,0.00101,121.021,490513
283,"Imgs /r - Mixed","Kara-Lis Coverdale","Genres not available",27,0.0454,0.243,0.181,0.216,0.846,20.522,0.0375,0.834,63.791,172790
284,Relaxed,"Route 8","Genres not available",42,0.102,0.815,0.752,0.112,0.904,11.881,0.0518,0.00213,121.524,422002
285,XLB,"Pearson Sound","Genres not available",27,0.0332,0.799,0.902,0.154,0.933,8.53,0.0646,0.00065,126.001,378190
286,"Love and Light",Lotic,"Genres not available",28,0.0436,0.203,0.451,0.0928,0.149,7.107,0.0342,0.677,147.95,258573
287,"In Death Valley","Tim Hecker","Genres not available",44,0.181,0.122,0.609,0.319,0.894,8.563,0.047,0.295,73.662,336173
288,Pma,"Greg Beato","Genres not available",10,0.325,0.839,0.907,0.16,0.894,8.803,0.248,0.126,123.977,523281
289,"Can You Feel It","Mr. Fingers","Genres not available",39,0.67,0.68,0.497,0.078,0.901,12.626,0.052,0.0967,114.811,344013
290,Ritus,Yør,"Genres not available",1,0.292,0.79,0.488,0.105,0.861,14.506,0.0549,0.0671,122.016,440684
291,"Ultimate Lovestory Fantasy","Palmbomen II","Genres not available",28,0.334,0.854,0.648,0.327,0.887,8.16,0.145,0.792,116.964,422639
292,"Plastiphillia 2",Dopplereffekt,"Genres not available",30,0.61,0.802,0.828,0.0856,0.698,13.378,0.0517,0.0462,128.125,138800
293,Dancer,"Robert Hood","Genres not available",37,0.0785,0.895,0.318,0.063,0.913,7.992,0.0892,0.00298,122,422619
294,"The Demon City","Elysia Crampton/Rabit","Genres not available",19,0.168,0.554,0.456,0.13,0.584,9.218,0.0258,0.0296,87.013,209659
295,"Scratches on the Readable Surface","Caterina Barbieri","Genres not available",24,0.807,0.492,0.99,0.112,0.8,10.264,0.0399,0.775,119.879,356000
296,"DC12 A1",Deepchord,"Genres not available",28,0.0821,0.807,0.571,0.1,0.953,14.037,0.0427,0.334,120.033,375509
297,"Born of Ashes","Ancient Methods","Genres not available",27,0.335,0.525,0.739,0.195,0.449,10.485,0.0298,1.78E-5,124.007,422333
298,Mateo,"Eric Copeland","Genres not available",18,0.296,0.936,0.436,0.126,0.67,11.505,0.111,0.00144,139.579,358391
299,"Natalia's Song",Zomby/Reark,"Genres not available",30,0.426,0.897,0.689,0.109,0.9,10.39,0.0438,0.925,120.032,243493
300,"Wishing for an End",L.I.E.S.,"Genres not available",3,0.413,0.705,0.472,0.0873,0.869,13.791,0.0517,0.00572,119.008,483177
301,"Good Time","Oneohtrix Point Never","Genres not available",34,0.036,0.222,0.465,0.129,0.592,10.221,0.0408,0.0125,130.015,412004
302,Stratus,"Kaitlyn Aurelia Smith","Genres not available",42,0.0404,0.492,0.0696,0.0635,0.972,21.54,0.0355,0.94,120.128,184587
303,"Chile's Crimson Tide","Rainforest Spiritual Enslavement","Genres not available",15,0.0361,0.237,0.314,0.699,0.545,18.518,0.0358,0.00241,118.592,280762
304,"Speak to Me",Regis,"Genres not available",19,0.347,0.774,0.919,0.11,0.92,7.638,0.0399,0.047,138.08,377413
305,"How to Build Cathedrals","S. English","Genres not available",5,0.116,0.551,0.44,0.111,0.932,5.191,0.0269,0.000391,99.008,304440
306,"Left Hand",Peverelist,"Genres not available",24,0.614,0.785,0.91,0.0641,0.857,8.691,0.0539,0.00038,130.975,356902
307,VLetrmx,Autechre,"Genres not available",27,0.0366,0.193,0.266,0.0913,0.91,15.888,0.0455,0.928,115.909,507373
308,"Summertime Breeze","Larry Heard","Genres not available",33,0.325,0.756,0.468,0.142,0.904,11.698,0.0455,0.00945,99.007,464067
309,"Audio Track 02","Delroy Edwards/Dean Blunt","Genres not available",30,0.645,0.496,0.507,0.133,0.679,8.176,0.0309,0.000635,110.307,209500
310,Bb2,Terekke,"Genres not available",30,0.183,0.839,0.713,0.113,0.907,13.504,0.137,0.422,119.978,226626
311,"Promises Of Fertility","Huerco S.","Genres not available",29,0.425,0.26,0.284,0.11,0.841,19.656,0.0367,0.821,61.829,415933
