"Track No.","Track Name",Artists,Genres,Popularity,Valence,Danceability,Energy,Liveness,Instrumentalness,Loudness,Speechiness,Acousticness,Tempo,Duration_ms
687,Forgiveness,Editors,"french jazz/gypsy jazz/jazz fusion/jazz guitar",24,0.57,0.536,0.681,0.0607,0.00545,-7.579,0.0248,0.000325,82.994,224940
688,Salvation,Editors,"french jazz/gypsy jazz/jazz fusion/jazz guitar",22,0.0692,0.623,0.311,0.171,0.00384,-9.605,0.028,0.196,114.044,302945
689,"Life Is a Fear",Editors,"french jazz/gypsy jazz/jazz fusion/jazz guitar",22,0.2,0.51,0.518,0.199,0.000478,-7.221,0.0283,1.73E-5,120.007,264228
690,"The Law",Editors,"french jazz/gypsy jazz/jazz fusion/jazz guitar",21,0.165,0.618,0.435,0.197,0.00212,-9.283,0.0295,0.0228,112.2,291542
691,"Our Love",Editors,"french jazz/gypsy jazz/jazz fusion/jazz guitar",20,0.178,0.531,0.576,0.0831,0.000108,-7.813,0.0345,0.0647,120.031,318326
692,"All the Kings",Editors,"french jazz/gypsy jazz/jazz fusion/jazz guitar",25,0.104,0.44,0.535,0.195,0,-9.033,0.0386,0.382,114.987,293562
693,"At All Cost",Editors,"french jazz/gypsy jazz/jazz fusion/jazz guitar",17,0.039,0.151,0.199,0.124,0.0264,-12.942,0.0331,0.562,82.017,294516
694,"Marching Orders",Editors,"french jazz/gypsy jazz/jazz fusion/jazz guitar",23,0.0811,0.413,0.552,0.109,0.00284,-8.504,0.0304,0.0403,99.994,465544
695,"Alternative: Forgiveness",Editors,---,15,0.241,0.427,0.86,0.143,0.595,-8.7,0.0371,0.0204,165.963,317793
696,"Alternative: No Harm",Editors,---,13,0.0344,0.237,0.492,0.0783,0.964,-8.343,0.0328,0.0205,144.862,219484
697,"Oh My World",Editors,---,14,0.057,0.638,0.316,0.11,0.016,-11.236,0.0333,0.614,130.139,264848
698,"Alternative: Our Love",Editors,---,12,0.115,0.237,0.421,0.094,0.000237,-9.248,0.0484,0.708,214.595,218233
699,"Alternative: Life Is a Fear",Editors,---,13,0.151,0.315,0.401,0.0953,0.00154,-11.706,0.0372,0.68,214.043,303372
700,Harm,Editors,---,13,0.0387,0.524,0.235,0.119,0.865,-15.82,0.0309,0.934,146.046,144350
701,Feel,Motorpsycho,"djent/instrumental rock/jazz metal/progressive metal",31,0.291,0.716,0.154,0.224,0.855,-24.314,0.0431,0.693,133.779,206600
702,Trapdoor,Motorpsycho,"djent/instrumental rock/jazz metal/progressive metal",17,0.507,0.407,0.723,0.455,0.918,-10.916,0.0342,0.00672,152.825,262333
703,"Leave It Like That",Motorpsycho,"djent/instrumental rock/jazz metal/progressive metal",17,0.715,0.502,0.713,0.163,0.361,-10.737,0.0565,0.000677,132.889,213293
704,"A Shrug & A Fistful",Motorpsycho,"djent/instrumental rock/jazz metal/progressive metal",13,0.33,0.591,0.92,0.277,0.25,-11.862,0.106,0.000678,133.519,194200
705,"Kill Some Day",Motorpsycho,"djent/instrumental rock/jazz metal/progressive metal",17,0.324,0.32,0.834,0.33,0.776,-11.034,0.0468,1.97E-5,167.005,413707
706,"On My Pillow",Motorpsycho,"djent/instrumental rock/jazz metal/progressive metal",13,0.437,0.322,0.59,0.138,0.487,-12.488,0.0276,0.0633,161.873,441427
707,"Beautiful Sister",Motorpsycho,"djent/instrumental rock/jazz metal/progressive metal",12,0.688,0.553,0.723,0.102,0.703,-10.983,0.0298,0.384,112.803,251640
708,"Wearing Your Smell",Motorpsycho,"contemporary jazz/contemporary post-bop/cool jazz/jazz/jazz fusion/jazz guitar",18,0.602,0.393,0.766,0.214,0.409,-7.68,0.03,0.00822,137.002,215600
709,"Now It's Time To Skate",Motorpsycho,"contemporary jazz/contemporary post-bop/cool jazz/jazz/jazz fusion/jazz guitar",17,0.393,0.482,0.451,0.0836,0.00821,-11.161,0.0251,0.0448,83.96,298133
710,Giftland,Motorpsycho,"contemporary jazz/contemporary post-bop/cool jazz/jazz/jazz fusion/jazz guitar",12,0.0465,0.246,0.261,0.0752,0.243,-14.02,0.0414,0.0476,117.713,620760
711,Watersound,Motorpsycho,"contemporary jazz/contemporary post-bop/cool jazz/jazz/jazz fusion/jazz guitar",16,0.23,0.395,0.367,0.202,0.838,-12.51,0.0274,0.0331,81.637,311640
712,"The Wheel",Motorpsycho,"contemporary jazz/contemporary post-bop/cool jazz/jazz/jazz fusion/jazz guitar",15,0.215,0.615,0.312,0.106,0.847,-15.428,0.0306,0.519,112.889,1017333
713,Sungravy,Motorpsycho,"contemporary jazz/contemporary post-bop/cool jazz/jazz/jazz fusion/jazz guitar",11,0.232,0.564,0.0731,0.124,0.00223,-19.853,0.0312,0.877,112.542,276693
714,Grindstone,Motorpsycho,"contemporary jazz/contemporary post-bop/cool jazz/jazz/jazz fusion/jazz guitar",9,0.293,0.227,0.936,0.391,0.82,-2.665,0.192,0.00296,124.99,437573
715,"The Golden Core",Motorpsycho,"contemporary jazz/contemporary post-bop/cool jazz/jazz/jazz fusion/jazz guitar",13,0.068,0.356,0.324,0.128,0.319,-13.717,0.0358,0.0461,174.009,779733
716,Sendai-1,Biosphere,"avant-garde jazz/contemporary jazz/free improvisation/free jazz/jazz guitar",23,0.335,0.258,0.312,0.0896,0.842,-25.118,0.0425,0.855,120.398,480867
717,Shika-1,Biosphere,"avant-garde jazz/contemporary jazz/free improvisation/free jazz/jazz guitar",21,0.0827,0.796,0.169,0.0933,0.938,-17.237,0.101,0.0524,109.521,474187
718,Joyo,Biosphere,"avant-garde jazz/contemporary jazz/free improvisation/free jazz/jazz guitar",16,0.0399,0.388,0.233,0.2,0.96,-18.917,0.0382,6.6E-5,70.503,331120
719,Ikata-1,Biosphere,"avant-garde jazz/contemporary jazz/free improvisation/free jazz/jazz guitar",17,0.625,0.71,0.222,0.0819,0.94,-18.46,0.0652,0.718,120.002,304853
720,Monju-1,Biosphere,"avant-garde jazz/contemporary jazz/free improvisation/free jazz/jazz guitar",18,0.147,0.213,0.105,0.093,0.646,-21.34,0.0415,0.733,160.139,161707
721,Genkai-1,Biosphere,"avant-garde jazz/contemporary jazz/free improvisation/free jazz/jazz guitar",24,0.335,0.423,0.425,0.0885,0.958,-16.529,0.0283,0.395,169.995,397347
722,Oi-1,Biosphere,"avant-garde jazz/contemporary jazz/free improvisation/free jazz/jazz guitar",42,0.114,0.763,0.261,0.155,0.723,-17.004,0.0337,0.105,119.988,309587
723,Monju-2,Biosphere,"avant-garde jazz/contemporary jazz/free improvisation/free jazz/jazz guitar",17,0.0636,0.282,0.0404,0.0621,0.909,-27.026,0.0435,0.893,115,237893
724,Fujiko,Biosphere,"avant-garde jazz/contemporary jazz/free improvisation/free jazz/jazz guitar",15,0.425,0.68,0.409,0.56,0.858,-16.134,0.0422,0.657,120.029,296440
725,"Black Mesa (feat. Leslie Howard)","Biosphere/Joan Lorring/Leslie Howard","avant-garde jazz/contemporary jazz/free improvisation/free jazz/jazz guitar",18,0.53,0.793,0.292,0.115,0.164,-14.521,0.0353,0.0994,107.005,215603
726,"Turned to Stone","Biosphere/Joan Lorring","contemporary jazz/contemporary post-bop/gypsy jazz/jazz fusion/jazz guitar",29,0.291,0.608,0.289,0.124,0.902,-14.368,0.029,0.341,80.016,218073
727,"Game Over (Featuring Jay Dee and Phat Kat) - Street","Dabrye/J Dilla/Phat Kat","contemporary jazz/contemporary post-bop/gypsy jazz/jazz fusion/jazz guitar",7,0.825,0.649,0.596,0.103,0,-7.619,0.514,0.317,115.676,221227
728,"Game Over (Featuring Jay Dee and Phat Kat) - Instrumental","Dabrye/J Dilla/Phat Kat","contemporary jazz/contemporary post-bop/gypsy jazz/jazz fusion/jazz guitar",3,0.409,0.903,0.138,0.143,0.00897,-10.528,0.112,0.266,92.024,223867
729,"Game Over (Featuring Jay Dee and Phat Kat) - Radio","Dabrye/J Dilla/Phat Kat","contemporary jazz/contemporary post-bop/gypsy jazz/jazz fusion/jazz guitar",2,0.825,0.706,0.58,0.0978,0,-7.66,0.408,0.3,91.711,223267
730,"Magic Says",Dabrye,"contemporary jazz/contemporary post-bop/gypsy jazz/jazz fusion/jazz guitar",8,0.561,0.704,0.742,0.648,0.931,-9.715,0.0412,0.563,91.865,218053
731,"Game Over (Featuring Jay Dee and Phat Kat) - Acapella","Dabrye/J Dilla/Phat Kat","contemporary jazz/contemporary post-bop/gypsy jazz/jazz fusion/jazz guitar",2,0.684,0.662,0.433,0.472,0,-17.971,0.93,0.32,92.195,199333
732,Animal,"The Acid","contemporary jazz/contemporary post-bop/gypsy jazz/jazz fusion/jazz guitar",35,0.0401,0.268,0.299,0.151,0.847,-13.089,0.0532,0.645,70.175,276653
733,Veda,"The Acid","contemporary jazz/contemporary post-bop/gypsy jazz/jazz fusion/jazz guitar",31,0.174,0.361,0.449,0.0968,0.591,-14.093,0.047,0.32,120.04,312267
734,Creeper,"The Acid","contemporary jazz/contemporary post-bop/gypsy jazz/jazz fusion/jazz guitar",30,0.229,0.7,0.303,0.111,0.9,-11.868,0.12,0.00734,117.936,206213
735,Fame,"The Acid","contemporary jazz/contemporary post-bop/gypsy jazz/jazz fusion/jazz guitar",34,0.0984,0.608,0.621,0.125,0.879,-11.64,0.0395,0.644,115.004,361920
736,Ra,"The Acid","contemporary jazz/contemporary post-bop/gypsy jazz/jazz fusion/jazz guitar",29,0.252,0.67,0.228,0.0972,0.773,-15.449,0.0476,0.848,106.065,202093
737,"Tumbling Lights","The Acid","contemporary post-bop/gypsy jazz/jazz/jazz funk/jazz fusion/jazz guitar/soul jazz",49,0.0361,0.703,0.393,0.112,0.626,-12.459,0.0854,0.754,89.018,342747
738,Ghost,"The Acid","contemporary post-bop/gypsy jazz/jazz/jazz funk/jazz fusion/jazz guitar/soul jazz",46,0.149,0.687,0.245,0.136,0.592,-15.255,0.0402,0.793,109.968,248227
739,"Basic Instinct","The Acid","contemporary post-bop/gypsy jazz/jazz/jazz funk/jazz fusion/jazz guitar/soul jazz",46,0.327,0.737,0.469,0.101,0.278,-9.3,0.0401,0.55,117.945,289880
740,Red,"The Acid","contemporary post-bop/gypsy jazz/jazz/jazz funk/jazz fusion/jazz guitar/soul jazz",29,0.0799,0.22,0.473,0.106,0.847,-14.535,0.036,0.46,149.986,268053
741,Clean,"The Acid","contemporary post-bop/gypsy jazz/jazz/jazz funk/jazz fusion/jazz guitar/soul jazz",28,0.118,0.402,0.318,0.0688,0.877,-17.318,0.0865,0.846,118.453,311840
742,Feed,"The Acid","contemporary post-bop/gypsy jazz/jazz/jazz funk/jazz fusion/jazz guitar/soul jazz",26,0.0439,0.115,0.197,0.116,0.826,-17.958,0.0383,0.907,179.293,268013
743,Purrfect,"Funki Porcini","contemporary post-bop/gypsy jazz/jazz/jazz funk/jazz fusion/jazz guitar/soul jazz",40,0.0875,0.642,0.316,0.116,0.828,-18.527,0.0663,0.0476,165.603,475360
744,Groover,"Funki Porcini","contemporary post-bop/gypsy jazz/jazz/jazz funk/jazz fusion/jazz guitar/soul jazz",15,0.658,0.659,0.533,0.0872,0.862,-13.934,0.0387,0.000386,91.754,305440
745,"The Last Song","Funki Porcini","contemporary post-bop/gypsy jazz/jazz/jazz funk/jazz fusion/jazz guitar/soul jazz",11,0.191,0.725,0.316,0.296,0.874,-15.631,0.06,0.0239,153.58,328400
746,"Snip & Lick","Funki Porcini","contemporary post-bop/gypsy jazz/jazz/jazz funk/jazz fusion/jazz guitar/soul jazz",13,0.155,0.717,0.344,0.103,0.895,-18.658,0.332,0.0979,92.844,104093
747,Carwreck,"Funki Porcini","contemporary post-bop/gypsy jazz/jazz/jazz funk/jazz fusion/jazz guitar/soul jazz",10,0.435,0.627,0.644,0.092,0.924,-13.544,0.0373,0.000664,161.736,387533
748,"The Afterlife","Funki Porcini","contemporary post-bop/gypsy jazz/jazz/jazz funk/jazz fusion/jazz guitar/soul jazz",12,0.218,0.487,0.178,0.119,0.941,-27.933,0.0301,0.843,136.446,239173
749,"12 Points Off Your Licence","Funki Porcini","contemporary post-bop/gypsy jazz/jazz/jazz funk/jazz fusion/jazz guitar/soul jazz",9,0.149,0.716,0.757,0.162,0.867,-13.109,0.108,0.000153,159.488,413467
750,Venus,"Funki Porcini","contemporary post-bop/gypsy jazz/jazz/jazz funk/jazz fusion/jazz guitar/soul jazz",12,0.111,0.567,0.242,0.528,0.0146,-13.94,0.0369,0.0481,76.857,274773
751,"Hyde Park","Funki Porcini",---,13,0.492,0.676,0.574,0.169,0.852,-16.696,0.0458,0.159,91.773,456227
752,"Theme Music For Nothing","Funki Porcini",---,7,0.336,0.656,0.586,0.108,0.624,-15.98,0.104,0.0155,151.561,311467
753,"I'm Such A Small Thing","Funki Porcini",---,8,0.149,0.263,0.236,0.186,0.57,-24.151,0.0742,0.183,79.741,292600
754,"Going Down","Funki Porcini",---,15,0.0388,0.658,0.183,0.138,0.912,-20.44,0.0464,0.0776,143.541,483160
755,"Ankle Injuries","Fujiya & Miyagi",---,47,0.477,0.767,0.67,0.0835,0.751,-8.749,0.0333,6.4E-5,136.998,305007
756,Collarbone,"Fujiya & Miyagi","Genres not available",45,0.774,0.948,0.561,0.0918,0.156,-7.362,0.143,0.0201,112.993,244005
757,Photocopier,"Fujiya & Miyagi","Genres not available",26,0.936,0.799,0.694,0.0781,0.946,-5.879,0.0456,0.0307,143.038,245374
758,"Conductor 71","Fujiya & Miyagi","Genres not available",33,0.118,0.739,0.938,0.101,0.807,-6.001,0.0362,0.0149,142.293,250030
759,"Transparent Things","Fujiya & Miyagi","Genres not available",36,0.619,0.943,0.631,0.0965,0.762,-7.295,0.0849,0.00204,121.954,175344
760,"Sucker Punch","Fujiya & Miyagi","Genres not available",21,0.908,0.842,0.713,0.113,0.525,-5.025,0.0649,0.00268,143.994,161393
761,"In One Ear & Out the Other","Fujiya & Miyagi","Genres not available",23,0.786,0.875,0.512,0.0701,0.394,-6.302,0.0554,0.000292,113.996,223001
762,Cassettesingle,"Fujiya & Miyagi","Genres not available",25,0.871,0.718,0.857,0.102,0.754,-7.585,0.0333,0.186,150.004,391003
763,Cylinders,"Fujiya & Miyagi","Genres not available",18,0.0729,0.367,0.264,0.0927,0.895,-13.195,0.0294,0.471,103.036,186157
764,"Reeboks In Heaven","Fujiya & Miyagi","Genres not available",21,0.113,0.701,0.591,0.127,0.0828,-10.358,0.0317,0.0357,98.925,142010
765,"Magnesium Flares","Fujiya & Miyagi","Genres not available",24,0.149,0.577,0.325,0.129,0.897,-9.509,0.0405,0.573,108.009,111391
766,"Serotonin Rushes","Fujiya & Miyagi","Genres not available",38,0.533,0.779,0.582,0.113,0.537,-6.731,0.046,0.0117,115.003,256407
767,Solitaire,"Fujiya & Miyagi","Genres not available",26,0.821,0.848,0.616,0.136,0.312,-8.15,0.0436,0.00177,123.01,227559
768,"To the Last Beat of My Heart","Fujiya & Miyagi","Genres not available",30,0.282,0.651,0.787,0.111,0.89,-9.227,0.037,0.0878,107.996,227695
769,"Extended Dance Mix","Fujiya & Miyagi","Genres not available",33,0.817,0.683,0.736,0.103,0.559,-10.244,0.0355,0.00607,122.991,350800
770,"Outstripping (The Speed of Light)","Fujiya & Miyagi","Genres not available",20,0.818,0.609,0.819,0.0699,0.769,-6.531,0.0589,0.00269,163.01,168693
771,Swoon,"Fujiya & Miyagi","Genres not available",22,0.372,0.722,0.566,0.0999,0.792,-9.007,0.0653,0.0965,134.999,204664
772,"Freudian Slips","Fujiya & Miyagi","Genres not available",28,0.639,0.8,0.806,0.112,0.862,-6.949,0.0433,0.00119,119.989,269904
773,"Impossible Objects of Desire","Fujiya & Miyagi","Genres not available",20,0.913,0.695,0.853,0.121,0.804,-7.777,0.0482,0.0252,126.001,452083
774,"Synthetic Symphonies","Fujiya & Miyagi","Genres not available",32,0.85,0.719,0.494,0.102,0.785,-8.83,0.0401,0.0057,140.022,290342
775,R.S.I.,"Fujiya & Miyagi","Genres not available",26,0.782,0.728,0.82,0.074,0.817,-7.141,0.0655,0.0033,144.018,317175
776,"Impossible Objects of Desire (Radio Edit)","Fujiya & Miyagi","Genres not available",22,0.898,0.728,0.81,0.229,0.657,-8.082,0.0476,0.0161,125.985,245238
777,"You're Gonna Need That When He's Gone","Bing & Ruth","Genres not available",0,0.0275,0.179,0.0503,0.0768,0.881,-27.193,0.0525,0.728,127.623,38933
778,"Holy War","Joshua Van Tassel","Genres not available",0,0.188,0.574,0.471,0.64,0.873,-10.6,0.0249,0.473,83.007,228933
779,"Wish You Were","Tim Crabtree","Genres not available",0,0.24,0.475,0.333,0.0771,0.916,-12.806,0.0288,0.984,145.118,194360
780,"And Then It Rained","Bing & Ruth","Genres not available",0,0.0273,0.151,0.0218,0.0855,0.837,-23.746,0.044,0.98,136.24,291148
781,"Bottom of the Well","Joshua Van Tassel","Genres not available",0,0.0754,0.354,0.553,0.459,0.82,-13.158,0.0393,0.44,81.673,210640
782,Rails,"Bing & Ruth","Genres not available",0,0.254,0.486,0.388,0.134,0.933,-14.932,0.0277,0.948,154.059,477853
783,Renamed,"Tim Crabtree","Genres not available",2,0.0335,0.391,0.21,0.208,0.892,-17.624,0.0337,0.473,112.523,223707
784,"Sneaky Beard","Joshua Van Tassel","Genres not available",0,0.125,0.532,0.618,0.157,0.877,-10.166,0.0343,0.0461,138.006,251133
785,"Starwood Choker","Bing & Ruth","Genres not available",49,0.0356,0.153,0.198,0.0977,0.933,-19.542,0.0333,0.903,85.738,376956
786,"As Much as Possible","Bing & Ruth","Genres not available",39,0.035,0.165,0.0185,0.123,0.887,-30.742,0.0456,0.933,70.245,340277
787,Scrapes,"Bing & Ruth","Genres not available",34,0.0371,0.088,0.175,0.111,0.884,-21.16,0.0395,0.93,78.318,318685
788,Chonchos,"Bing & Ruth","Genres not available",30,0.0387,0.0632,0.0316,0.0879,0.833,-31.181,0.0455,0.95,71.778,298698
789,"The How of it Sped","Bing & Ruth","Genres not available",52,0.0586,0.354,0.173,0.113,0.844,-23.503,0.0336,0.98,75.491,347812
790,"Is Drop","Bing & Ruth","Genres not available",28,0.0373,0.111,0.138,0.0989,0.818,-20.483,0.039,0.819,93.242,351216
791,"Form Takes","Bing & Ruth","Genres not available",28,0.034,0.149,0.252,0.111,0.763,-18.532,0.0367,0.949,72.692,383676
792,"To All It","Bing & Ruth","Genres not available",28,0.0711,0.138,0.0607,0.109,0.862,-30.666,0.044,0.883,65.711,362609
793,"Flat Line/Peak Color","Bing & Ruth","Genres not available",27,0.0337,0.246,0.208,0.0845,0.86,-17.147,0.0345,0.91,74.899,410388
794,"What Ash it Flow Up","Bing & Ruth","Genres not available",27,0.0323,0.0763,0.0618,0.0996,0.819,-26.427,0.0395,0.956,71.582,372581
795,Fireweed,"Patrick Watson","Genres not available",0,0.19,0.362,0.491,0.327,0.743,-13.92,0.0337,0.514,149.888,215787
796,"Tracy's Waters","Patrick Watson","Genres not available",0,0.55,0.421,0.641,0.112,0.0521,-10.58,0.0369,0.518,153.053,227693
797,Beijing,"Patrick Watson","Genres not available",0,0.152,0.282,0.655,0.142,0.282,-12.766,0.0426,0.447,156.51,246773
798,"Wooden Arms","Patrick Watson","Genres not available",0,0.191,0.486,0.113,0.096,0.595,-20.656,0.0478,0.958,127.258,188320
799,Hommage,"Patrick Watson","Genres not available",0,0.0368,0.0819,0.245,0.358,0.885,-20.287,0.0446,0.718,58.322,124133
800,"Traveling Salesman","Patrick Watson","Genres not available",0,0.0535,0.345,0.304,0.121,0.316,-13.255,0.0272,0.612,82.382,222107
801,"Big Bird in a Small Cage","Patrick Watson","Genres not available",1,0.345,0.426,0.423,0.0923,0.135,-13.975,0.0314,0.871,154.626,243613
802,"Down at the Beach","Patrick Watson","Genres not available",0,0.396,0.321,0.388,0.179,0.519,-16.064,0.0381,0.156,153.329,318453
803,"Man Like You","Patrick Watson","Genres not available",0,0.175,0.234,0.221,0.231,0.0381,-19.661,0.0294,0.744,92.831,251760
804,"Where The Wild Things Are","Patrick Watson","Genres not available",0,0.261,0.554,0.43,0.112,0.313,-14.808,0.0298,0.944,143.999,232840
805,"Machinery of the Heavens","Patrick Watson","Genres not available",0,0.099,0.336,0.809,0.332,0.321,-10.703,0.0526,0.0636,107.334,446267
806,Nostrand,"Quincy Vidal","Genres not available",3,0.831,0.472,0.907,0.6,0,-5.088,0.278,0.289,79.533,81174
807,"Feelin' Like","Quincy Vidal","Genres not available",7,0.83,0.727,0.835,0.115,0,-3.552,0.374,0.611,90.231,192076
808,Chi'ren,"Quincy Vidal","Genres not available",12,0.585,0.54,0.93,0.116,0,-2.728,0.311,0.0303,131.525,245454
809,"Rashee's Interlude","Quincy Vidal","Genres not available",1,0.287,0.536,0.309,0.143,0.0245,-15.954,0.0793,0.918,112.436,103748
810,Valentine,"Quincy Vidal","Genres not available",2,0.351,0.649,0.656,0.0928,2.38E-6,-6.014,0.198,0.223,119.824,298046
811,"Tackle Box","Quincy Vidal","Genres not available",4,0.322,0.468,0.479,0.134,0.00837,-5.691,0.227,0.653,172.351,315677
812,"Third Rail","Quincy Vidal","Genres not available",5,0.754,0.487,0.947,0.597,0,-3.765,0.434,0.092,169.715,243280
813,"Glad To See You Go - Remastered",Ramones,"Genres not available",41,0.906,0.398,0.934,0.142,0,-3.586,0.0405,0.00177,190.156,133987
814,"Gimme Gimme Shock Treatment - Remastered",Ramones,"Genres not available",33,0.81,0.373,0.969,0.0641,0.603,-3.202,0.0716,0.00025,189.312,104733
815,"I Remember You - Remastered",Ramones,"Genres not available",28,0.806,0.592,0.811,0.128,0.731,-6.286,0.0307,0.0452,143.765,140973
816,"Oh Oh I Love Her So - Remastered",Ramones,"Genres not available",43,0.889,0.476,0.871,0.143,0,-2.994,0.0382,0.0424,180.804,129267
817,"Carbona Not Glue - Remastered",Ramones,"Genres not available",44,0.7,0.54,0.881,0.313,2.78E-5,-4.43,0.0316,0.000945,90.126,115213
818,"Suzy Is A Headbanger - Remastered",Ramones,"Genres not available",43,0.819,0.44,0.853,0.0868,0.859,-4.639,0.0798,0.000802,186.025,134240
819,"Pinhead - Remastered",Ramones,"Genres not available",34,0.983,0.611,0.837,0.526,0.00111,-4.739,0.0294,0.000263,88.818,163933
820,"Now I Wanna Be A Good Boy - Remastered",Ramones,"Genres not available",23,0.961,0.609,0.761,0.213,0.0615,-4.128,0.0277,0.00206,89.426,136733
821,"Swallow My Pride - Remastered",Ramones,"Genres not available",27,0.694,0.408,0.818,0.0925,0.00143,-3.745,0.036,0.00448,163.367,129987
822,"What's Your Game - Remastered",Ramones,"Genres not available",23,0.646,0.579,0.775,0.119,0.000394,-4.065,0.0367,0.0067,137.737,161813
823,"California Sun - Remastered",Ramones,"Genres not available",55,0.551,0.426,0.855,0.0667,5.09E-5,-3.132,0.054,0.0014,188.867,127747
824,"Commando - Remastered",Ramones,"Genres not available",32,0.864,0.445,0.879,0.241,0.0123,-4.576,0.0384,0.000256,186.846,113640
825,"You're Gonna Kill That Girl - Remastered",Ramones,"Genres not available",27,0.577,0.425,0.868,0.0801,2.1E-6,-3.869,0.0573,0.0176,184.619,164013
826,"You Should Have Never Opened That Door - Remastered",Ramones,"Genres not available",23,0.294,0.452,0.942,0.0523,3.01E-5,-4.765,0.0763,0.000805,183.79,118200
827,"Glad To See You Go - 40th Anniversary Mix",Ramones,"Genres not available",18,0.893,0.43,0.932,0.312,0.734,-3.659,0.0334,0.000141,95.23,131693
828,"Gimme Gimme Shock Treatment - 40th Anniversary Mix",Ramones,"Genres not available",18,0.853,0.27,0.958,0.138,0.944,-3.733,0.0435,6.43E-6,189.148,104187
829,"I Remember You - 40th Anniversary Mix",Ramones,"Genres not available",18,0.869,0.596,0.719,0.283,0.946,-6.244,0.0288,0.00932,143.632,138320
830,"Oh Oh I Love Her So - 40th Anniversary Mix",Ramones,"Genres not available",18,0.846,0.363,0.889,0.357,0.616,-3.786,0.0382,0.0141,180.947,125000
831,"Carbona Not Glue - 40th Anniversary Mix",Ramones,"Genres not available",16,0.798,0.332,0.887,0.254,0.0656,-4.256,0.0364,0.000371,179.771,113747
832,"Suzy Is A Headbanger - 40th Anniversary Mix",Ramones,"Genres not available",16,0.783,0.382,0.813,0.298,0.909,-5.306,0.0601,0.000566,185.801,130933
833,"Pinhead - 40th Anniversary Mix",Ramones,"Genres not available",20,0.985,0.438,0.895,0.707,7.51E-5,-4.5,0.0393,0.0156,178.892,162947
834,"Now I Wanna Be A Good Boy - 40th Anniversary Mix",Ramones,"Genres not available",15,0.961,0.354,0.81,0.347,0.0907,-4.45,0.0349,0.00131,177.988,132573
835,"Swallow My Pride - 40th Anniversary Mix",Ramones,"Genres not available",15,0.916,0.387,0.894,0.252,0.166,-4.407,0.0346,0.0228,163.027,125920
836,"What's Your Game - 40th Anniversary Mix",Ramones,"Genres not available",14,0.547,0.503,0.763,0.135,0.626,-4.431,0.0273,0.00465,138.13,156107
837,"California Sun - 40th Anniversary Mix",Ramones,"Genres not available",17,0.518,0.347,0.832,0.134,0.0263,-4.713,0.0717,0.000157,189.419,120893
838,"Commando - 40th Anniversary Mix",Ramones,"Genres not available",16,0.925,0.379,0.901,0.213,0.698,-4.346,0.0324,8.01E-6,186.741,112760
839,"You're Gonna Kill That Girl - 40th Anniversary Mix",Ramones,"Genres not available",16,0.712,0.385,0.904,0.141,0.00267,-4.167,0.0886,0.0583,185.156,160547
840,"You Should Have Never Opened That Door - 40th Anniversary Mix",Ramones,"Genres not available",13,0.536,0.379,0.959,0.148,0.0626,-4.546,0.0454,0.000384,184.605,114133
841,"Glad To See You Go - Sundragon Rough Mixes",Ramones,"Genres not available",14,0.864,0.411,0.931,0.0823,0,-3.711,0.0594,0.00785,189.621,134893
842,"Gimme Gimme Shock Treatment - Sundragon Rough Mixes",Ramones,"Genres not available",14,0.881,0.464,0.951,0.0652,0.00961,-3.766,0.0474,0.000771,188.611,103627
843,"I Remember You - Sundragon Rough Mixes",Ramones,"Genres not available",13,0.769,0.717,0.759,0.125,0.00163,-5.645,0.0426,0.0796,143.746,143013
844,"Oh Oh I Love Her So - Sundragon Rough Mixes",Ramones,"Genres not available",14,0.849,0.465,0.875,0.0971,0,-3.359,0.0396,0.00531,180.205,127933
845,"Carbona Not Glue - Sundragon Rough Mixes",Ramones,"Genres not available",13,0.777,0.437,0.866,0.206,0,-3.704,0.0516,0.0064,179.107,113893
846,"Suzy Is A Headbanger - Sundragon Rough Mix",Ramones,"Genres not available",13,0.846,0.512,0.827,0.281,0.00937,-3.759,0.112,0.00144,185.252,133493
847,"Pinhead - Sundragon Rough Mixes",Ramones,"Genres not available",13,0.989,0.563,0.72,0.0603,1.31E-5,-5.919,0.0349,0.00012,178.05,149267
848,"Now I Wanna Be A Good Boy - Sundragon Rough Mixes",Ramones,"Genres not available",12,0.905,0.634,0.612,0.136,0.000245,-4.986,0.0338,0.00202,89.079,136373
849,"Swallow My Pride - Sundragon Rough Mixes",Ramones,"Genres not available",16,0.69,0.459,0.704,0.115,0.00221,-4.373,0.0402,0.0329,161.957,129693
850,"What's Your Game - Sundragon Rough Mixes",Ramones,"Genres not available",12,0.572,0.632,0.688,0.113,2.22E-5,-4.003,0.0318,0.0829,137.548,157600
851,"California Sun - Sundragon Rough Mixes",Ramones,"Genres not available",25,0.759,0.415,0.763,0.121,1.2E-6,-3.602,0.0919,0.00207,188.286,122320
852,"Commando - Sundragon Rough Mixes",Ramones,"Genres not available",12,0.829,0.482,0.871,0.0761,0.000877,-4.027,0.0366,0.00073,186.033,115507
853,"You're Gonna Kill That Girl - Sundragon Rough Mixes",Ramones,"Genres not available",11,0.761,0.486,0.718,0.13,0,-5.192,0.0911,0.0165,183.847,162200
854,"You Should Have Never Opened That Door - Sundragon Rough Mixes",Ramones,"Genres not available",11,0.854,0.645,0.91,0.0988,0,-4.642,0.0332,0.00141,91.9,111627
